@relation derived_cust_fin_validate_R_Feb14-2015_weka-weka.filters.unsupervised.attribute.Remove-R18-19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute spatial-radial_div numeric
@attribute spatial-radial_loy numeric
@attribute spatial-radial_reg numeric
@attribute weekly_div numeric
@attribute weekly_loy numeric
@attribute weekly_reg numeric
@attribute hourly_div numeric
@attribute hourly_loy numeric
@attribute hourly_reg numeric
@attribute spatial-grid_div numeric
@attribute spatial-grid_loy numeric
@attribute spatial-grid_reg numeric
@attribute age numeric
@attribute gender {Male,Female}
@attribute marital {Married,Single,Divorced,Unknown}
@attribute education {'High School','Middle School',College,'Primary School',Master,PHD,Unknown}
@attribute working {'Private Sector Employee','Public Servant','Self-Employed - Retail','Retiree & Non-Employed','Self-Employed - Service',Non-Employed,'Retiree & Private Sector Employee','Self-Employed - Manufacture',Unknown,'Other Income',Housewife,'Retiree & Public Servant',Student,'Retiree & Self -Employed'}
@attribute Trouble {0,1}

@data
0.911189,0.75,0.821479,0.785987,0.772727,0.944338,0.950165,0.409091,0.846705,0.775549,0.916667,0.879471,44,Male,Married,College,'Private Sector Employee',0
0.812907,0.916667,0.880316,0.945958,0.625,0.966081,0.95606,0.5,0.96893,0.812907,0.916667,0.6201,31,Female,Married,College,'Private Sector Employee',0
0.857885,0.875,0.901831,0.916112,0.6,0.878474,0.947079,0.422222,0.765225,0.490406,0.916667,0.452294,34,Male,Divorced,College,'Private Sector Employee',0
?,?,?,0.915571,0.657895,0.965861,0.960027,0.315789,0.890161,0.775549,0.916667,0.879471,49,Male,Married,'Primary School','Self-Employed - Service',0
?,?,?,0.963536,0.541667,0.817322,0.935541,0.5,0.787108,0.864787,0.916667,0.690247,28,Male,Married,College,'Private Sector Employee',0
0.656705,1,0.852732,0.977186,0.52381,0.751074,0.922648,0.52381,0.840008,0.709148,0.916667,0.750441,32,Male,Married,'High School','Private Sector Employee',1
0.835989,1,0.97601,0.935334,0.666667,0.825542,0.951796,0.583333,0.981241,0.825011,0.916667,0.753823,50,Male,Married,'High School','Public Servant',0
0.838811,0.833333,0.922087,0.98434,0.521739,0.871577,0.917461,0.456522,0.836591,0.680709,0.916667,0.742318,44,Female,Married,'Middle School','Private Sector Employee',1
0.89208,0.916667,0.86603,0.929302,0.653846,0.883788,0.917104,0.5,0.947049,0.864787,0.916667,0.385671,33,Female,Married,'High School','Private Sector Employee',1
0.650022,1,0.540365,0.925695,0.8125,0.332142,0.962764,0.5625,0.689522,0.864787,0.916667,0.690247,26,Male,Single,College,'Public Servant',0
0.960225,0.75,0.820754,0.950727,0.666667,0.881999,0.94429,0.47619,0.747243,0.912506,0.916667,0.823176,38,Male,Married,'High School','Private Sector Employee',0
0.747739,0.916667,0.831525,0.968287,0.534483,0.749831,0.938238,0.396552,0.856021,0.831717,0.916667,0.88672,48,Female,Divorced,College,'Private Sector Employee',0
0.806851,0.777778,0.885369,0.950482,0.578947,0.894434,0.932204,0.385965,0.88664,0.747371,0.916667,0.820708,38,Male,Single,'High School','Public Servant',0
0.942631,0.75,0.968715,0.959869,0.56,0.936869,0.868127,0.64,0.956568,0.709148,0.916667,0.856466,37,Female,Married,'High School','Private Sector Employee',1
0.835989,1,0.884027,0.922617,0.634146,0.888564,0.917443,0.536585,0.907093,0.825011,0.916667,0.680444,45,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.933852,0.625,0.976467,0.943093,0.375,0.823004,0.603759,0.916667,0.56903,47,Male,Married,'High School','Public Servant',0
0.979869,1,0.956461,0.935479,0.675676,0.896213,0.910212,0.540541,0.893961,0.775549,0.916667,0.796436,37,Male,Married,'Middle School','Private Sector Employee',0
0.960895,0.875,0.968028,0.968707,0.575,0.961157,0.947336,0.375,0.978072,0.73609,0.916667,0.672839,52,Male,Married,'High School','Private Sector Employee',0
0.706791,0.958333,0.915065,0.964714,0.6,0.762937,0.951129,0.35,0.893931,0.923927,0.916667,0.616439,24,Male,Single,College,'Private Sector Employee',1
0.707669,0.875,0.902665,0.970983,0.592593,0.934161,0.937225,0.388889,0.918941,0.822001,0.916667,0.810563,34,Male,Married,College,'Private Sector Employee',0
0.980834,1,0.306446,0.93841,0.611111,0.705592,0.946132,0.361111,0.66423,0.89208,0.916667,0.366458,28,Male,Married,'Primary School','Self-Employed - Retail',0
?,?,?,0.885877,0.680851,0.934978,0.912408,0.425532,0.917336,0.775549,0.916667,0.909208,33,Male,Married,College,'Private Sector Employee',1
0.413817,1,0.707387,0.983567,0.588235,0.684379,0.889833,0.705882,0.788217,0.603759,0.916667,0.56903,41,Male,Married,'High School','Self-Employed - Manufacture',0
0.942631,0.75,0.822388,0.914162,0.72,0.916749,0.943794,0.44,0.861105,0.709148,0.916667,0.495106,32,Female,Single,'High School','Private Sector Employee',0
0.825011,0.916667,0.881167,0.957929,0.6,0.858562,0.91672,0.666667,0.762298,0.775549,0.916667,0.909208,37,Male,Married,'High School','Private Sector Employee',1
0.646716,0.916667,0.938895,0.979807,0.529412,0.953532,0.83887,0.529412,0.95511,0.89208,0.916667,0.787462,47,Male,Married,Master,'Public Servant',0
0.861094,0.833333,0.944909,0.986012,0.533333,0.954954,0.923417,0.373333,0.851066,0.511506,0.916667,0.926144,25,Female,Single,College,'Private Sector Employee',0
0.656705,1,0.53564,0.849835,0.733333,0.370186,0.946741,0.533333,0.253643,0.603759,0.916667,0.56903,42,Female,Married,'Primary School','Public Servant',0
0.857486,0.75,0.919067,0.936441,0.648649,0.934096,0.953013,0.405405,0.893082,0.542393,0.916667,0.781791,37,Male,Married,College,'Private Sector Employee',0
0.835897,0.833333,0.982968,0.952964,0.588235,0.917025,0.90589,0.558824,0.900027,0.655513,0.916667,0.848733,45,Female,Married,'High School','Retiree & Non-Employed',0
0.709148,0.916667,0.495106,0.808231,0.904762,0.932622,0.955339,0.380952,0.73714,0.812907,0.916667,?,31,Male,Single,College,'Private Sector Employee',0
0.816666,0.833333,0.824802,0.869526,0.722222,0.905673,0.968428,0.388889,0.567598,0.812907,0.916667,0.677033,32,Male,Married,'Primary School','Private Sector Employee',0
?,?,?,0.970035,0.533333,0.781204,0.923046,0.433333,0.918709,0.709148,0.916667,0.495106,40,Male,Married,College,'Self-Employed - Manufacture',0
0.817929,0.783333,0.93094,0.966988,0.585106,0.839515,0.892168,0.468085,0.949823,0.80601,0.916667,0.661158,40,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.894124,0.75,0.817148,0.970944,0.4375,0.60218,0.812907,0.916667,0.690622,47,Male,Single,'Primary School','Private Sector Employee',0
0.912506,0.916667,0.940932,0.899415,0.8,0.956478,0.949342,0.45,0.888049,0.912506,0.916667,0.823176,60,Female,Divorced,'Middle School',Housewife,0
0.835989,1,0.408867,0.940958,0.611111,0.724548,0.901686,0.611111,0.724763,0.812907,0.916667,0.422175,37,Male,Married,'Primary School','Self-Employed - Service',0
0.700979,0.916667,0.941923,0.941899,0.603774,0.968554,0.900331,0.433962,0.80729,0.443117,0.916667,0.964627,50,Male,Married,'High School','Private Sector Employee',0
0.843759,0.833333,0.876102,0.867009,0.8,0.944321,0.894196,0.666667,0.863968,0.864787,0.916667,0.776083,35,Female,Married,College,'Private Sector Employee',0
0.603759,0.916667,0.940458,0.927487,0.647059,0.96145,0.941458,0.470588,0.907462,0.775549,0.916667,0.85247,26,Male,Single,'High School','Private Sector Employee',0
0.767112,0.888889,0.967204,0.943917,0.632353,0.932086,0.917101,0.397059,0.92477,0.349642,0.916667,0.890286,28,Male,Single,College,'Private Sector Employee',0
0.603759,0.916667,0.769916,0.904517,0.73913,0.815186,0.861315,0.608696,0.839249,0.775549,0.916667,0.796436,38,Male,Married,'Primary School','Private Sector Employee',0
0.979574,0.833333,0.881358,0.914824,0.708333,0.946097,0.853409,0.666667,0.917985,0.864787,0.916667,0.62848,29,Male,Married,'Primary School','Private Sector Employee',0
0.89208,0.916667,0.366458,0.975504,0.571429,0.246581,0.951747,0.714286,0.297342,0.709148,0.916667,0.495106,45,Female,Married,College,'Private Sector Employee',0
0.840175,0.833333,0.85668,0.856087,0.846154,0.888172,0.913831,0.692308,0.867931,0.775549,0.916667,0.863337,39,Male,Single,'Middle School','Private Sector Employee',0
0.775549,0.916667,0.883122,0.924043,0.666667,0.928537,0.990238,0.5,0.78686,0.812907,0.916667,0.808158,29,Female,Single,College,'Private Sector Employee',0
0.515273,1,0.635647,0.955214,0.565217,0.690936,0.811423,0.652174,0.742702,0.775549,0.916667,0.448447,58,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.906105,0.846154,0.887546,0.957714,0.538462,0.673545,0.775549,0.916667,0.681567,38,Male,Married,'High School','Private Sector Employee',0
0.812907,0.916667,0.888727,0.940902,0.65,0.951941,0.905684,0.6,0.909607,0.912506,0.916667,0.582907,49,Male,Married,'High School','Private Sector Employee',0
0.515273,1,0.635647,0.896654,0.708333,0.881158,0.969718,0.458333,0.882135,0.709148,0.916667,0.769519,30,Male,Single,'High School','Private Sector Employee',0
0.884862,0.833333,0.856761,0.766288,0.863636,0.990128,0.884752,0.636364,0.941197,0.89208,0.916667,0.702879,29,Male,Single,College,'Self-Employed - Retail',0
0.633217,0.875,0.907945,0.845572,0.785714,0.839911,0.901066,0.607143,0.879172,0.423508,0.916667,0.91014,26,Female,Single,College,'Private Sector Employee',0
0.93308,0.777778,0.967843,0.865543,0.719298,0.950787,0.881622,0.491228,0.907564,0.518228,0.916667,0.771354,41,Male,Married,'Primary School','Private Sector Employee',0
0.980834,1,0.986448,0.938982,0.611111,0.72165,0.949816,0.5,0.64467,0.927694,0.916667,0.700969,56,Male,Married,College,'Private Sector Employee',0
0.678784,0.916667,0.819128,0.918615,0.71875,0.953873,0.942755,0.40625,0.756223,0.490406,0.916667,0.576505,34,Male,Married,'High School','Self-Employed - Retail',0
0.960225,0.75,0.821,0.982099,0.6,0.959539,0.953415,0.36,0.965394,0.775549,0.916667,0.796436,27,Male,Married,'Middle School','Private Sector Employee',0
0.975589,0.722222,0.920577,0.920362,0.631579,0.985337,0.932567,0.385965,0.962731,0.716342,0.916667,0.85529,35,Female,Married,College,'Private Sector Employee',1
0.980834,1,0.957422,0.960733,0.625,0.929548,0.961956,0.4375,0.904815,0.89208,0.916667,0.704682,38,Male,Married,'Middle School','Self-Employed - Service',0
0.688514,0.972222,0.887374,0.942447,0.62,0.982734,0.82189,0.64,0.858745,0.51296,0.916667,0.947779,26,Female,Single,College,'Private Sector Employee',0
0.75,1,?,0.944435,0.625,0.728947,0.895689,0.583333,0.925305,0.912506,0.916667,?,29,Male,Single,College,'Private Sector Employee',0
0.833236,0.805556,0.911475,0.877767,0.703704,0.899949,0.955712,0.333333,0.862965,0.619706,0.916667,0.800655,29,Male,Single,College,'Private Sector Employee',0
0.915539,0.833333,0.960159,0.955494,0.666667,0.951462,0.892228,0.527778,0.935339,0.927694,0.916667,0.633905,56,Male,Married,'Primary School','Public Servant',0
0.893659,0.791667,0.949776,0.929646,0.62963,0.812844,0.934448,0.444444,0.917327,0.78124,0.916667,0.642307,26,Male,Single,College,'Public Servant',0
0.942631,0.75,0.959434,0.957442,0.666667,0.937595,0.948186,0.52381,0.927204,0.927694,0.916667,0.705076,37,Male,Married,'Primary School','Private Sector Employee',1
0.979869,1,0.985765,0.874691,0.772727,0.899302,0.851446,0.727273,0.801046,0.709148,0.916667,0.495106,45,Male,Married,College,'Private Sector Employee',0
0.753636,0.875,0.822728,0.939858,0.586207,0.864463,0.891665,0.655172,0.913233,0.690702,0.916667,0.700987,60,Male,Married,College,'Retiree & Non-Employed',0
0.881116,1,0.930463,0.789454,0.878788,0.897002,0.942462,0.575758,0.98278,0.799408,0.916667,0.824515,38,Male,Married,'High School','Private Sector Employee',0
0.911189,0.75,0.8124,0.941532,0.64,0.845784,0.954916,0.44,0.967112,0.709148,0.916667,0.640691,35,Male,Single,'Primary School','Self-Employed - Service',0
0.864787,0.916667,0.929973,0.949569,0.608696,0.723203,0.960841,0.391304,0.569587,0.864787,0.916667,0.690247,30,Male,Single,College,'Public Servant',0
0.816666,0.833333,0.824802,0.976445,0.5625,0.788023,0.930005,0.46875,0.942932,0.927694,0.916667,0.700969,23,Male,Single,College,'Private Sector Employee',0
0.800492,0.958333,0.920956,0.972853,0.53125,0.824668,0.925512,0.46875,0.930756,0.881956,0.916667,0.705352,33,Male,Married,'Primary School','Private Sector Employee',1
0.684973,0.833333,0.884523,0.933674,0.656566,0.939869,0.851387,0.515152,0.947944,0.424138,0.916667,0.944356,42,Male,Married,College,'Public Servant',0
0.979869,1,0.817608,0.887123,0.7,0.937888,0.958383,0.4,0.964222,0.864787,0.916667,0.869578,26,Male,Single,'High School','Private Sector Employee',0
?,?,?,0.945046,0.62963,0.940352,0.89303,0.419753,0.969097,0.708611,0.916667,0.74794,38,Male,Married,'High School','Private Sector Employee',0
0.864787,0.916667,0.88769,0.898227,0.714286,0.785535,0.982337,0.357143,0.54526,0.807003,0.916667,0.675301,34,Male,Married,'Primary School','Self-Employed - Manufacture',0
?,?,?,0.950503,0.68,0.973028,0.914333,0.52,0.963632,0.775549,0.916667,0.688025,59,Male,Divorced,College,'Retiree & Private Sector Employee',0
0.873479,1,0.930825,0.939858,0.586207,0.942531,0.905724,0.551724,0.91607,0.799408,0.916667,0.672072,37,Male,Married,'High School','Private Sector Employee',0
0.884862,0.833333,0.899498,0.842037,0.809524,0.925842,0.933469,0.52381,0.840019,0.89208,0.916667,0.522459,43,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.941722,0.628571,0.962619,0.916578,0.428571,0.878717,0.89208,0.916667,0.69565,42,Male,Married,'High School','Self-Employed - Manufacture',1
0.761286,0.875,0.867857,0.933925,0.689655,0.9091,0.870515,0.62069,0.857274,0.709148,0.916667,0.495106,37,Female,Married,'High School','Public Servant',0
?,?,?,0.977677,0.545455,0.735145,0.896912,0.484848,0.810632,0.584145,0.916667,0.582765,50,Male,Married,Unknown,Unknown,0
0.603759,0.916667,0.841873,0.915747,0.775,0.939692,0.841865,0.65,0.991105,0.864787,0.916667,0.699774,51,Male,Married,'High School','Self-Employed - Retail',0
0.775549,0.916667,0.906427,0.924273,0.634146,0.976824,0.942739,0.414634,0.816495,0.606488,0.916667,0.924409,50,Female,Married,College,'Private Sector Employee',0
?,?,?,0.858997,0.722222,0.762266,0.924801,0.611111,0.892028,0.864787,0.916667,0.869578,40,Male,Married,'High School','Private Sector Employee',0
0.980834,1,0.955779,0.828581,0.8,0.85805,0.93581,0.5,0.817489,0.927694,0.916667,0.823098,22,Female,Single,College,'Private Sector Employee',0
0.709148,0.916667,0.786061,0.791927,0.75,0.770006,0.917591,0.55,0.67651,0.775549,0.916667,0.665344,25,Male,Single,'High School','Private Sector Employee',1
0.620186,0.888889,0.860574,0.951512,0.615385,0.977278,0.857471,0.538462,0.947114,0.599767,0.916667,0.730796,36,Male,Married,'Middle School','Public Servant',1
?,?,?,0.944846,0.59375,0.932128,0.896524,0.5,0.881728,0.775549,0.916667,0.612024,43,Female,Married,'High School','Public Servant',0
0.907446,0.673469,0.96479,0.940979,0.584615,0.876225,0.957824,0.292308,0.941499,0.5269,0.918367,0.706342,36,Male,Married,'High School','Private Sector Employee',0
0.618767,0.897959,0.939373,0.975415,0.554745,0.861242,0.865319,0.474453,0.964739,0.579932,0.918367,0.683925,35,Female,Divorced,College,'Private Sector Employee',0
0.753659,0.857143,0.97963,0.964694,0.576923,0.973502,0.91312,0.410256,0.977609,0.748912,0.918367,0.743285,33,Female,Single,College,'Private Sector Employee',1
0.907885,0.938776,0.949047,0.974274,0.55,0.945809,0.868886,0.5375,0.941063,0.740752,0.918367,0.74834,37,Male,Single,'Middle School','Private Sector Employee',0
0.675663,1,0.926683,0.986525,0.518519,0.871124,0.926498,0.37037,0.907788,0.56901,0.918367,0.887253,44,Male,Married,'Primary School','Self-Employed - Service',0
0.60502,0.88125,0.883421,0.9807,0.539535,0.991355,0.913124,0.316279,0.95543,0.444697,0.91875,0.921478,37,Male,Married,College,'Private Sector Employee',0
0.72131,0.851351,0.92561,0.998448,0.456897,0.911211,0.959947,0.301724,0.951636,0.527537,0.918919,0.871768,48,Male,Married,'Primary School','Private Sector Employee',0
0.741111,0.864865,0.976372,0.948079,0.608247,0.92612,0.898345,0.412371,0.966614,0.626837,0.918919,0.786513,45,Male,Married,College,'Private Sector Employee',0
0.82385,0.837838,0.940538,0.967192,0.568627,0.930276,0.857294,0.588235,0.842723,0.388627,0.918919,0.839675,56,Male,Married,College,'Public Servant',0
0.796509,0.986486,0.971452,0.97194,0.559633,0.984236,0.925766,0.348624,0.949786,0.789198,0.918919,0.63825,50,Male,Married,'Middle School','Private Sector Employee',0
0.787576,0.837838,0.979048,0.976227,0.534483,0.957232,0.932047,0.396552,0.948739,0.66395,0.918919,0.676468,27,Male,Single,'High School','Private Sector Employee',0
0.900222,0.783784,0.899437,0.968331,0.645833,0.844517,0.81191,0.708333,0.949056,0.717599,0.918919,0.846665,31,Female,Married,College,'Private Sector Employee',0
?,?,?,0.980036,0.548387,0.993031,0.859442,0.5,0.963077,0.42646,0.918919,0.917053,28,Male,Married,College,'Public Servant',0
0.774107,0.878788,0.936454,0.980173,0.54918,0.980814,0.930614,0.409836,0.844491,0.718786,0.919192,0.677002,46,Female,Married,'High School','Retiree & Non-Employed',0
0.551144,0.983871,0.864626,0.963648,0.598131,0.904844,0.897562,0.383178,0.944989,0.49836,0.919355,0.776753,39,Male,Married,'High School','Public Servant',1
0.910197,0.8,0.854221,0.814697,0.833333,0.97945,0.867788,0.566667,0.911808,0.798436,0.92,0.614917,45,Female,Married,College,'Private Sector Employee',0
0.835184,0.8,0.939957,0.985718,0.516667,0.949373,0.925444,0.433333,0.952505,0.831686,0.92,0.700464,41,Male,Married,College,'Public Servant',0
0.799026,0.84,0.939122,0.962624,0.578947,0.934763,0.876617,0.5,0.891721,0.75083,0.92,0.566722,36,Male,Single,College,'Private Sector Employee',0
0.855087,0.84,0.88409,0.914804,0.733333,0.924154,0.911897,0.466667,0.929405,0.686629,0.92,0.718269,39,Male,Married,'High School','Private Sector Employee',0
0.732646,0.92,0.90602,0.832454,0.702128,0.936495,0.901948,0.510638,0.972989,0.798436,0.92,0.699612,32,Female,Married,College,Unknown,0
0.814256,1,0.864314,0.98567,0.522727,0.891681,0.940039,0.409091,0.951139,0.831686,0.92,0.821056,27,Male,Single,'High School','Private Sector Employee',0
0.762621,0.8,0.790255,0.942706,0.621622,0.99,0.941272,0.405405,0.954327,0.63912,0.92,0.925315,41,Male,Married,Master,'Private Sector Employee',0
?,?,?,0.958446,0.589744,0.975199,0.944745,0.384615,0.890829,0.645657,0.92,0.78833,27,Female,Married,'High School','Public Servant',0
0.847356,0.76,0.954018,0.971471,0.552941,0.993232,0.896607,0.376471,0.970372,0.416086,0.92,0.932204,41,Female,Married,College,'Private Sector Employee',0
0.721928,1,0.912727,0.969168,0.548387,0.84308,0.898907,0.516129,0.933776,0.855169,0.92,0.629169,48,Male,Married,'High School','Private Sector Employee',0
0.753133,0.88,0.460737,0.887927,0.75,0.821924,0.93711,0.428571,0.593499,0.668297,0.92,0.524069,30,Male,Single,College,'Private Sector Employee',0
0.835015,1,0.409555,0.983737,0.53125,0.665329,0.906125,0.46875,0.624251,0.708524,0.92,0.495815,23,Male,Single,'High School','Private Sector Employee',0
0.821317,0.8,0.842982,0.95186,0.590164,0.8839,0.940131,0.377049,0.853606,0.766275,0.92,0.86878,53,Male,Married,College,'Public Servant',0
0.585601,0.86,0.574248,0.958732,0.604938,0.936049,0.849095,0.506173,0.781998,0.513926,0.92,0.632223,35,Male,Single,College,'Private Sector Employee',0
0.774366,0.84,0.913801,0.987689,0.532258,0.95547,0.934133,0.5,0.850843,0.782546,0.92,0.683513,22,Male,Single,'High School','Private Sector Employee',0
0.62483,0.88,0.878045,0.985229,0.53,0.978653,0.891518,0.42,0.943052,0.636672,0.92,0.747275,35,Female,Single,College,'Private Sector Employee',0
0.919363,0.76,0.860032,0.960883,0.603175,0.97693,0.9229,0.365079,0.959994,0.810575,0.92,0.70348,21,Male,Single,College,'Private Sector Employee',1
0.718446,0.88,0.76543,0.929337,0.625,0.944604,0.949863,0.4,0.98643,0.75083,0.92,0.594691,27,Male,Single,'High School','Private Sector Employee',0
0.782839,0.92,0.87321,0.978677,0.542373,0.911359,0.898695,0.440678,0.937753,0.708755,0.92,0.876643,31,Male,Single,'High School','Private Sector Employee',0
0.509033,0.92,0.795383,0.909733,0.691358,0.973382,0.911756,0.358025,0.960429,0.572038,0.92,0.774957,41,Male,Married,College,'Private Sector Employee',0
0.692191,0.92,0.851178,0.976944,0.548387,0.919979,0.874913,0.5,0.950383,0.630675,0.92,0.652127,34,Female,Married,College,'Public Servant',0
0.784716,0.96,0.855423,0.943197,0.612245,0.868396,0.962211,0.306122,0.862889,0.763537,0.92,0.636564,35,Male,Single,'High School','Self-Employed - Service',1
0.673332,0.94,0.974362,0.989517,0.504202,0.961289,0.88488,0.420168,0.965979,0.684627,0.92,0.656478,23,Male,Single,College,'Private Sector Employee',0
0.645564,0.88,0.995361,0.972109,0.56044,0.930988,0.911593,0.406593,0.986181,0.447248,0.92,0.938686,35,Female,Single,College,'Private Sector Employee',0
0.807454,0.84,0.417942,0.872556,0.741935,0.939945,0.906453,0.5,0.924792,0.476463,0.92,0.658373,44,Male,Married,College,'Public Servant',0
0.825099,0.763158,0.91091,0.862391,0.734375,0.946751,0.902304,0.46875,0.818477,0.727811,0.921053,0.676519,38,Male,Married,'High School','Public Servant',0
0.617206,0.921053,0.82431,0.889259,0.689655,0.8734,0.93962,0.448276,0.93973,0.711573,0.921053,0.707358,47,Female,Married,College,'Private Sector Employee',0
0.718791,0.947368,0.861048,0.914459,0.68,0.960122,0.930394,0.38,0.870924,0.650874,0.921053,0.597125,34,Male,Married,'High School','Private Sector Employee',0
0.789745,0.828947,0.910489,0.988622,0.512,0.847589,0.947097,0.36,0.957632,0.412675,0.921053,0.945375,34,Male,Married,College,'Self-Employed - Service',0
0.681566,0.842105,0.935349,0.94014,0.626374,0.947164,0.914676,0.395604,0.917112,0.59981,0.921053,0.904282,55,Male,Married,'Primary School','Public Servant',0
0.548498,0.881579,0.893779,0.989777,0.512821,0.949139,0.89892,0.444444,0.903661,0.379614,0.921053,0.929824,50,Male,Married,'High School','Retiree & Non-Employed',0
0.637565,0.973684,0.913676,0.992609,0.495868,0.970855,0.757799,0.595041,0.959124,0.607008,0.921053,0.867022,25,Male,Single,College,'Public Servant',0
0.819109,0.763158,0.901886,0.986862,0.527559,0.969652,0.8374,0.503937,0.870192,0.721996,0.921053,0.919766,29,Male,Single,College,'Public Servant',0
?,?,?,0.964203,0.571429,0.797964,0.819736,0.591837,0.862908,0.776689,0.921053,0.772897,30,Male,Married,'Primary School','Private Sector Employee',0
0.561091,0.95098,0.961536,0.984234,0.524691,0.972677,0.926624,0.37037,0.901388,0.51211,0.921569,0.905509,42,Male,Married,'Primary School','Private Sector Employee',0
0.868868,0.803922,0.856604,0.986695,0.507042,0.908886,0.924251,0.43662,0.859022,0.486172,0.921569,0.651779,71,Male,Married,PHD,'Private Sector Employee',0
0.711401,0.859375,0.921898,0.959235,0.576577,0.869918,0.933423,0.306306,0.966843,0.468108,0.921875,0.790769,44,Female,Married,College,'Self-Employed - Manufacture',0
0.832111,0.890625,0.976467,0.929875,0.65,0.964491,0.929726,0.36,0.942396,0.404445,0.921875,0.970383,38,Male,Married,College,'Private Sector Employee',0
0.869075,0.923077,0.922878,0.924759,0.7,0.924798,0.86766,0.6,0.709682,0.572555,0.923077,0.7915,32,Male,Married,'Primary School','Private Sector Employee',0
0.785135,0.846154,0.813137,0.910122,0.6875,0.891209,0.899774,0.625,0.84682,0.83459,0.923077,0.678788,39,Male,Married,'High School','Other Income',0
0.919037,0.769231,0.836821,0.954714,0.592593,0.781492,0.982443,0.407407,0.863731,0.744263,0.923077,0.780872,39,Female,Married,College,'Private Sector Employee',0
0.807165,0.923077,0.918813,0.931895,0.714286,0.912126,0.959658,0.380952,0.911118,0.786701,0.923077,0.876388,42,Male,Married,College,'Private Sector Employee',0
0.995727,1,0.98248,0.935782,0.705882,0.979884,0.977496,0.352941,0.944204,0.807165,0.923077,0.685056,22,Male,Single,'High School','Private Sector Employee',0
0.695004,0.884615,0.775309,0.914193,0.663043,0.902351,0.891306,0.402174,0.827414,0.410635,0.923077,0.704586,24,Male,Single,'High School','Public Servant',0
0.74541,0.807692,0.885015,0.961948,0.564103,0.898053,0.932551,0.410256,0.915734,0.83367,0.923077,0.668371,25,Male,Single,College,'Private Sector Employee',0
0.896841,0.907692,0.932876,0.985139,0.521739,0.92438,0.900332,0.398551,0.90684,0.682183,0.923077,0.745206,27,Male,Single,College,'Private Sector Employee',0
0.654223,0.846154,0.783894,0.96714,0.545455,0.94491,0.920811,0.363636,0.886037,0.463354,0.923077,0.962844,44,Male,Married,'Middle School','Public Servant',0
0.807165,0.923077,0.944918,0.920533,0.684211,0.951528,0.889193,0.578947,0.961925,0.887929,0.923077,0.774457,50,Male,Single,'High School','Private Sector Employee',1
0.75597,1,0.883575,0.92386,0.764706,0.829305,0.903558,0.705882,0.892319,0.913123,0.923077,0.578488,65,Female,Married,'Primary School','Self-Employed - Retail',0
0.391244,1,0.723349,0.94309,0.59375,0.913618,0.936721,0.40625,0.781397,0.887929,0.923077,0.697996,33,Male,Married,College,'Public Servant',0
0.921463,1,0.906822,0.818696,0.823529,0.824719,0.950518,0.529412,0.843237,0.880248,0.923077,0.816705,39,Female,Divorced,College,'Private Sector Employee',0
0.627317,1,0.945908,0.96441,0.573034,0.970877,0.845315,0.494382,0.965942,0.583145,0.923077,0.73254,34,Male,Single,College,'Public Servant',0
0.894028,0.846154,0.92819,0.800603,0.769231,0.969827,0.92388,0.461538,0.938171,0.869075,0.923077,0.786327,24,Male,Single,'High School','Private Sector Employee',1
0.848559,0.769231,0.817023,0.901429,0.694444,0.991701,0.875948,0.444444,0.919003,0.70805,0.923077,0.720695,34,Male,Married,'High School','Private Sector Employee',0
0.947354,0.769231,0.905971,0.980979,0.552632,0.993388,0.920534,0.421053,0.90682,0.83459,0.923077,0.768925,30,Male,Single,'Middle School','Private Sector Employee',0
0.89564,1,0.977005,0.851445,0.72,0.957857,0.960584,0.4,0.846589,0.676015,0.923077,0.5189,43,Female,Married,College,'Private Sector Employee',0
0.919037,0.769231,0.82707,0.958644,0.615385,0.869447,0.951493,0.423077,0.87028,0.773297,0.923077,0.791708,32,Male,Married,'High School','Private Sector Employee',1
0.887929,0.923077,0.944136,0.920965,0.65,0.938476,0.949138,0.5,0.903576,0.676015,0.923077,0.9243,37,Male,Single,'High School','Private Sector Employee',0
0.77935,1,0.448916,0.964377,0.64,0.863243,0.88248,0.6,0.82633,0.676015,0.923077,0.5189,23,Male,Married,'High School','Private Sector Employee',0
0.814838,0.846154,0.889771,0.940066,0.6875,0.879304,0.877194,0.625,0.931014,0.786701,0.923077,0.818678,60,Male,Married,'Middle School','Public Servant',0
0.829244,1,0.873271,0.96317,0.567568,0.93446,0.955488,0.351351,0.976478,0.887929,0.923077,0.820203,22,Male,Single,'High School','Private Sector Employee',0
0.910471,0.769231,0.335842,0.965431,0.583333,0.705065,0.818064,0.541667,0.663445,0.676015,0.923077,0.5189,26,Male,Single,'High School','Private Sector Employee',1
0.975032,0.846154,0.884053,0.910931,0.75,0.819819,0.938692,0.416667,0.728485,0.676015,0.923077,0.5189,41,Male,Married,'Primary School','Self-Employed - Service',0
0.842089,1,0.404553,0.828977,0.842105,0.966919,0.918102,0.526316,0.820807,0.83459,0.923077,0.407354,48,Male,Married,'Primary School','Private Sector Employee',0
